CandidateID,FirstName,LastName,DepartmentID,JobRoleID,ApplicationDate,RecruitmentSource,Stage
CAN001352,Agnes,Adetokunbo,DEP006,JR048,2022-10-14,Job Portal,Shortlisted
CAN001353,Sarah,Adetokunbo,DEP006,JR048,2019-02-18,LinkedIn,Hired
CAN001354,Daniel,,DEP014,JR097,2019-09-27,LinkedIn,Offered
CAN001355,Gloria,Oshodi,DEP001,JR007,2021-11-19,Campus Recruitment,Offered
CAN001356,Gloria,Balogun,DEP011,JR078,2019-05-14,LinkedIn,Interviewed
CAN001357,Gloria,Abiola,DEP001,JR004,2020-05-12,LinkedIn,Shortlisted
CAN001358,Joseph,Obi,DEP002,JR010,2022-02-18,Referral,Applied
CAN001359,Grace,Adeyemi,DEP015,JR106,2025-07-08,Referral,Shortlisted
CAN001360,Joy,Adetokunbo,DEP006,JR046,2024-03-20,Job Portal,Rejected
CAN001361,Philip,Balogun,DEP006,JR045,2024-12-02,Job Portal,Rejected
CAN001362,Mary,Nnamani,DEP003,JR019,2024-08-02,Campus Recruitment,Applied
CAN001363,Patience,Akinwale,DEP011,JR081,2025-05-10,Campus Recruitment,Rejected
CAN001364,Mary,Balogun,DEP007,JR052,2022-05-09,Job Portal,Rejected
CAN001365,Joseph,Abiola,DEP005,JR038,2022-08-01,Company Website,Hired
CAN001366,Sarah,Akinwale,DEP007,JR051,2022-09-14,Job Portal,Hired
CAN001367,Paul,Obasanjo,DEP005,JR039,2023-05-01,Job Portal,Interviewed
CAN001368,Agnes,Okafor,DEP014,JR095,2019-02-27,Campus Recruitment,Hired
CAN001369,Daniel,Ogunleye,DEP006,JR045,2020-08-07,LinkedIn,Hired
CAN001370,Gabriel,Abiola,DEP006,JR049,2022-07-10,Campus Recruitment,Interviewed
CAN001371,Simon,Nnamani,DEP002,JR012,2021-01-14,Referral,Rejected
CAN001372,,Ekwueme,DEP009,JR068,2020-10-25,Campus Recruitment,Hired
CAN001373,Michael,Abiola,DEP008,JR058,2024-03-20,Company Website,Offered
CAN001374,Blessing,Chukwu,DEP003,JR022,2025-03-05,LinkedIn,Offered
CAN001375,Joshua,Adetokunbo,DEP014,JR100,2019-12-12,Referral,Shortlisted
CAN001376,Michael,Obasanjo,DEP003,JR021,2019-12-01,Company Website,Hired
CAN001377,Juliet,Ogunleye,DEP011,JR074,2019-02-20,Referral,Applied
CAN001378,Agnes,Okonkwo,DEP009,JR065,2021-02-26,Job Portal,Rejected
CAN001379,Nathaniel,Ekwueme,DEP015,JR105,2024-08-26,Campus Recruitment,Shortlisted
CAN001380,Juliet,Adetokunbo,DEP009,JR065,2019-09-18,Campus Recruitment,Applied
CAN001381,Comfort,Eze,DEP012,JR088,2025-08-22,Job Portal,Shortlisted
CAN001382,Paul,Akinwale,DEP015,JR105,2019-02-14,Campus Recruitment,Applied
CAN001383,Sarah,Balogun,DEP006,JR049,2024-01-19,LinkedIn,Applied
CAN001384,Comfort,Adeyemi,DEP005,JR035,2021-07-01,LinkedIn,Interviewed
CAN001385,Joseph,Eze,DEP014,JR095,2020-01-17,Referral,Hired
CAN001386,Simon,Okafor,DEP003,JR021,2019-10-18,Company Website,Hired
CAN001387,Esther,Oyekan,DEP010,JR070,2020-11-21,Referral,Hired
CAN001388,Stephen,Okafor,DEP003,JR020,2021-12-15,Campus Recruitment,Applied
CAN001389,Philip,Oyekan,DEP012,JR088,2021-11-16,LinkedIn,Shortlisted
CAN001390,Joseph,Adetokunbo,DEP013,JR094,2024-09-26,Job Portal,Offered
CAN001391,Emmanuel,Chukwu,DEP015,JR104,2020-05-27,Campus Recruitment,Hired
CAN001392,Nathaniel,Balogun,DEP003,JR017,2022-10-25,Company Website,Offered
CAN001393,Sarah,Obasanjo,DEP012,JR083,2019-05-27,Job Portal,Interviewed
CAN001394,Grace,Balogun,DEP009,JR065,2024-05-06,Campus Recruitment,Rejected
CAN001395,Blessing,Obi,DEP011,JR078,2023-10-05,LinkedIn,Offered
CAN001396,John,Eze,DEP005,JR039,2020-02-12,Referral,Offered
CAN001397,Comfort,Ibrahim,DEP015,JR105,2022-03-12,Job Portal,Rejected
CAN001398,Mary,Abiola,DEP002,JR011,2020-12-09,Referral,Shortlisted
CAN001399,Mary,Obasanjo,DEP013,JR091,2021-06-16,LinkedIn,Applied
CAN001400,Simon,Ekwueme,DEP001,JR005,2024-06-09,LinkedIn,Applied
CAN001401,Blessing,Ibrahim,DEP012,JR084,2025-05-07,Job Portal,Rejected
CAN001402,Daniel,Ojo,DEP001,JR005,2020-12-10,Job Portal,Applied
CAN001403,Blessing,Oyekan,DEP012,JR082,2022-12-01,Referral,Hired
CAN001404,Paul,Balogun,DEP003,JR018,2024-11-17,Referral,Applied
CAN001405,Joy,Oshodi,DEP011,JR081,2020-10-07,Campus Recruitment,Applied
CAN001406,Joy,Oshodi,DEP011,JR079,2022-06-14,Job Portal,Shortlisted
CAN001407,Michael,Akinwale,DEP004,JR028,2019-01-02,Referral,Applied
CAN001408,Stephen,Okafor,DEP015,JR101,2024-01-03,Job Portal,Hired
CAN001409,Ruth,Akinwale,DEP012,JR084,2019-01-02,LinkedIn,Rejected
CAN001410,Paul,Ekwueme,DEP012,JR087,2023-03-24,Referral,Shortlisted
CAN001411,Agnes,Olawale,DEP014,JR100,2023-07-15,Job Portal,Applied
CAN001412,Mark,Eze,DEP005,JR040,2022-07-04,Campus Recruitment,Interviewed
CAN001413,Samuel,Okonkwo,DEP009,JR066,2022-07-01,Referral,Applied
CAN001414,Comfort,Ibrahim,DEP013,JR093,2019-08-26,Referral,Shortlisted
CAN001415,Ruth,Ojo,DEP009,JR066,2022-05-14,LinkedIn,Interviewed
CAN001416,Benjamin,Ekwueme,DEP009,JR064,2021-03-05,Company Website,Shortlisted
CAN001417,Blessing,Abiola,DEP006,JR044,2024-12-18,Referral,Applied
CAN001418,Andrew,Oyekan,DEP015,JR106,2020-08-03,Job Portal,Shortlisted
CAN001419,Paul,Adeyemi,DEP001,JR001,2020-02-14,LinkedIn,Rejected
CAN001420,Grace,Ibrahim,DEP002,JR014,2024-07-06,Company Website,Applied
CAN001421,Hope,Okafor,DEP010,JR070,2020-10-23,Company Website,Offered
CAN001422,Sarah,Obi,DEP002,JR014,2021-07-03,Job Portal,Offered
CAN001423,Nathaniel,Obasanjo,DEP001,JR001,2025-08-10,Job Portal,Shortlisted
CAN001424,Mark,,DEP008,JR063,2019-02-17,Company Website,Hired
CAN001425,Elizabeth,Olawale,DEP011,JR078,2025-10-03,Job Portal,Hired
CAN001426,Sarah,Adetokunbo,DEP001,JR003,2021-07-12,Referral,Hired
CAN001427,James,Adetokunbo,DEP001,JR001,2022-09-17,LinkedIn,Rejected
CAN001428,,Chukwu,DEP013,JR091,2020-05-27,Campus Recruitment,Rejected
CAN001429,Nathaniel,Akinwale,DEP003,JR018,2020-07-28,LinkedIn,Interviewed
CAN001430,Sarah,Chukwu,DEP008,JR058,2023-09-23,Referral,Hired
CAN001431,Patience,Okonkwo,DEP007,JR056,2023-03-01,Job Portal,Rejected
CAN001432,Philip,Ibrahim,DEP004,JR025,2023-05-06,LinkedIn,Interviewed
CAN001433,Blessing,Ibrahim,DEP001,JR002,2021-08-19,LinkedIn,Interviewed
CAN001434,Patience,Obasanjo,DEP009,JR066,2020-05-18,Job Portal,Hired
CAN001435,Michael,Obasanjo,DEP014,JR097,2025-01-15,Campus Recruitment,Hired
CAN001436,Stephen,Adeyemi,DEP004,JR029,2025-10-04,LinkedIn,Offered
CAN001437,Blessing,,DEP002,JR014,2021-08-02,LinkedIn,Rejected
CAN001438,David,Uche,DEP012,JR085,2024-01-03,LinkedIn,Rejected
CAN001439,Joshua,Ekwueme,DEP013,JR092,2019-09-15,Job Portal,Interviewed
CAN001440,Mark,Chukwu,DEP002,JR015,2023-01-26,LinkedIn,Rejected
CAN001441,Deborah,Adeyemi,DEP002,JR012,2020-05-12,Company Website,Interviewed
CAN001442,Deborah,Okonkwo,DEP003,JR023,2022-10-19,Company Website,Shortlisted
CAN001443,Charity,Obasanjo,DEP006,JR045,2025-12-04,Campus Recruitment,Interviewed
CAN001444,Comfort,Ibrahim,DEP001,JR006,2023-10-08,Company Website,Interviewed
CAN001445,Agnes,Nnamani,DEP003,JR022,2021-07-10,Indeed,Rejected
CAN001446,Peter,Okafor,DEP004,JR030,2021-03-11,Campus Recruitment,Applied
CAN001447,Angela,Nnamani,DEP002,JR016,2025-04-02,Referral,Shortlisted
CAN001448,Comfort,Uche,DEP005,JR035,2023-03-24,LinkedIn,Shortlisted
CAN001449,Agnes,Ojo,DEP010,JR073,2024-12-20,Job Portal,Interviewed
CAN001450,Angela,Obasanjo,DEP001,JR007,2025-07-23,LinkedIn,Offered
CAN001451,Agnes,Ibrahim,DEP013,JR093,2024-05-13,Referral,Hired
CAN001452,Benjamin,Eze,DEP009,JR064,2022-05-07,Job Portal,Applied
CAN001453,Comfort,Okafor,DEP007,JR056,2019-12-20,Job Portal,Offered
CAN001454,Emmanuel,Olawale,DEP009,JR065,2023-06-12,Referral,Shortlisted
CAN001455,Samuel,Olawale,DEP004,JR031,2019-12-25,Referral,Offered
CAN001456,James,Okafor,DEP002,JR011,2021-06-13,LinkedIn,Hired
CAN001457,Daniel,Uche,DEP004,JR026,2021-04-22,Company Website,Shortlisted
CAN001458,Samuel,Nnamani,DEP001,JR005,2025-02-08,Referral ,Applied
CAN001459,Hope,Oyekan,DEP014,JR096,2025-03-19,Campus Recruitment,Hired
CAN001460,Hope,,DEP010,JR070,2021-06-12,Company Website,Shortlisted
CAN001461,Philip,Balogun,DEP008,JR059,2023-06-24,Referral,Offered
CAN001462,Mary,Adeyemi,DEP004,JR029,2021-08-14,Campus Recruitment,Applied
CAN001463,Andrew,Okafor,DEP008,JR058,2023-07-16,LinkedIn,Offered
CAN001464,Hope,Uche,DEP006,JR047,2024-02-17,LinkedIn,Interviewed
CAN001465,Simon,Obi,DEP015,JR105,2019-01-08,LinkedIn,Hired
CAN001466,Elizabeth,Abiola,DEP003,JR022,2019-05-17,Company Website,Hired
CAN001467,Samuel,Okafor,DEP006,JR044,2023-05-01,Campus Recruitment,Rejected
CAN001468,Deborah,Oshodi,DEP008,JR063,2019-05-13,Campus Recruitment,Applied
CAN001469,Andrew,Ogunleye,DEP005,JR037,2020-09-26,Referral,Rejected
CAN001470,John,Ibrahim,DEP013,JR089,2019-02-14,LinkedIn,Shortlisted
CAN001471,Sarah,Oyekan,DEP012,JR085,2025-07-19,LinkedIn,Applied
CAN001472,Daniel,Olawale,DEP006,JR049,2025-04-08,LinkedIn,Offer
CAN001473,Peace,Balogun,DEP002,JR010,2020-11-27,Company Website,Offered
CAN001474,Gabriel,Oyekan,DEP003,JR020,2024-02-17,Company Website,Applied
CAN001475,Mary,Obi,DEP011,JR075,2022-03-22,Job Portal,Rejected
CAN001476,Daniel,Abiola,DEP001,JR002,2022-11-20,LinkedIn,Hired
CAN001477,Charity,Oyekan,DEP001,JR007,2024-01-23,Job Portal,Shortlisted
CAN001478,Samuel,Ojo,DEP001,JR002,2022-02-02,Campus Recruitment,Offered
CAN001479,Charity,Oyekan,DEP002,JR013,2022-03-17,Company Website,Hired
CAN001480,Peace,Obasanjo,DEP005,JR038,2022-12-07,Company Website,Interviewed
CAN001481,Peter,Akinwale,DEP004,JR026,2024-10-27,LinkedIn,Offered
CAN001482,Esther,Okafor,DEP002,JR011,2021-10-01,Referral,Offered
CAN001483,Faith,Ekwueme,DEP005,JR036,2021-12-11,Referral,Rejected
CAN001484,Mary,Oyekan,DEP005,JR040,2021-08-28,Campus Recruitment,Hired
CAN001485,,Olawale,DEP013,JR091,2024-07-24,Job Portal,Offered
CAN001486,Patience,Ekwueme,DEP003,JR020,2022-11-18,Job Portal,Interviewed
CAN001487,Victoria,Okonkwo,DEP008,JR061,2025-11-05,LinkedIn,Hired
CAN001488,Esther,Akinwale,DEP014,JR096,2019-06-21,Job Portal,Applied
CAN001489,Gloria,Abiola,DEP013,JR090,2020-02-14,Campus Recruitment,Interviewed
CAN001490,Emmanuel,Oyekan,DEP003,JR018,2019-03-24,Referral,Rejected
CAN001491,Hope,Eze,DEP007,JR050,2021-05-04,Company Website,Rejected
CAN001492,Michael,Oshodi,DEP003,JR022,2025-07-25,Company Website,Rejected
CAN001493,Benjamin,Adetokunbo,DEP004,JR034,2024-03-13,Campus Recruitment,Shortlisted
CAN001494,Charity,Adeyemi,DEP006,JR046,2019-11-12,Campus Recruitment,Applied
CAN001495,Paul,Olawale,DEP008,JR060,2025-03-28,Job Portal,Interviewed
CAN001496,Benjamin,Okonkwo,DEP014,JR097,2022-10-07,LinkedIn,Offer
CAN001497,Faith,Adetokunbo,DEP006,JR049,2021-09-07,Walk In,Hired
CAN001498,Agnes,Adeyemi,DEP003,JR020,2019-08-08,Job Portal,Interviewed
CAN001499,Faith,Adeyemi,DEP011,JR078,2024-06-21,Job Portal,Applied
CAN001500,Elizabeth,Akinwale,DEP014,JR097,2023-06-16,Company Website,Hired
CAN001501,David,Adeyemi,DEP013,JR092,2024-02-15,LinkedIn,Applied
CAN001502,Deborah,Okonkwo,DEP014,JR095,2021-11-26,Company Website,Offered
CAN001503,Daniel,Eze,DEP013,JR094,2021-10-10,LinkedIn,Applied
CAN001504,Esther,Okonkwo,DEP006,JR047,2021-04-06,Job Portal,Applied
CAN001505,Stephen,Nnamani,DEP001,JR001,2025-05-15,LinkedIn,Hired
CAN001506,Patience,Abiola,DEP008,JR060,2022-01-08,Company Website,Shortlisted
CAN001507,Mark,Ekwueme,DEP008,JR062,2020-08-22,LinkedIn,Offered
CAN001508,Paul,Okafor,DEP002,JR012,2021-02-26,Company Website,Rejected
CAN001509,Comfort,Obi,DEP004,JR025,2020-01-16,Referral,Interviewed
CAN001510,Peter,Akinwale,DEP008,JR059,2025-06-07,LinkedIn,Offered
CAN001511,Michael,Abiola,DEP008,JR059,2023-03-14,Campus Recruitment,Rejected
CAN001512,Joseph,Okonkwo,DEP005,JR037,2019-08-14,Referral,Hired
CAN001513,Mark,Oyekan,DEP008,JR063,2023-10-27,Job Portal,Shortlisted
CAN001514,Stephen,Balogun,DEP006,JR045,2023-11-02,Job Portal,Applied
CAN001515,Mark,Okafor,DEP012,JR086,2020-08-24,Campus Recruitment,Shortlisted
CAN001516,James,Abiola,DEP011,JR074,2022-11-24,Referral,Rejected
CAN001517,Blessing,Akinwale,DEP011,JR076,2019-06-28,LinkedIn,Hired
CAN001518,Comfort,Adeyemi,DEP004,JR032,2022-09-21,Referral,Offered
CAN001519,Angela,Akinwale,DEP004,JR025,2023-08-05,Referral,Shortlisted
CAN001520,John,Adeyemi,DEP007,JR057,2025-03-13,Campus Recruitment,Hired
CAN001521,Patience,Obasanjo,DEP015,JR102,2019-06-01,LinkedIn,Offered
CAN001522,Mark,Ojo,DEP008,JR058,2019-08-21,Company Website,Rejected
CAN001523,Stephen,Chukwu,DEP008,JR063,2024-06-01,Campus Recruitment,Offered
CAN001524,Joy,Adeyemi,DEP005,JR038,2019-07-09,Campus Recruitment,Rejected
CAN001525,Simon,Chukwu,DEP006,JR046,2022-02-27,Company Website,Hired
CAN001526,Deborah,,DEP005,JR038,2023-04-09,Campus Recruitment,Shortlisted
CAN001527,Stephen,Obasanjo,DEP002,JR013,2025-10-15,LinkedIn,Hired
CAN001528,Mark,Uche,DEP012,JR087,2020-10-15,Referral,Rejected
CAN001529,Samuel,Akinwale,DEP005,JR035,2023-06-20,Referral,Applied
CAN001530,Simon,Ojo,DEP003,JR020,2020-10-17,Referral,Shortlisted
CAN001531,Emmanuel,Oyekan,DEP007,JR055,2020-05-01,Referral,Rejected
CAN001532,Victoria,Adetokunbo,DEP007,JR051,2020-10-11,Company Website,Applied
CAN001533,Daniel,Olawale,DEP004,JR026,2022-04-08,Campus Recruitment,Offered
CAN001534,Sarah,Ibrahim,DEP004,JR029,2024-05-11,Referral,Offered
CAN001535,Victoria,Eze,DEP008,JR059,2020-06-18,LinkedIn,Offered
CAN001536,Sarah,Ojo,DEP001,JR003,2020-08-05,Campus Recruitment,Rejected
CAN001537,Benjamin,Okonkwo,DEP003,JR020,2024-06-04,Referral,Applied
CAN001538,James,Olawale,DEP013,JR090,2020-04-09,Campus Recruitment,Offered
CAN001539,Simon,Eze,DEP011,JR079,2021-12-12,Company Website,Shortlisted
CAN001540,Emmanuel,Chukwu,DEP013,JR094,2025-12-03,Company Website,Interviewed
CAN001541,Deborah,,DEP002,JR012,2023-06-08,Campus Recruitment,Applied
CAN001542,Nathaniel,Uche,DEP010,JR073,2019-03-03,Company Website,Interviewed
CAN001543,Faith,Obasanjo,DEP014,JR100,2020-07-04,Campus Recruitment,Hired
CAN001544,Ruth,Olawale,DEP010,JR069,2019-02-14,Referral,Shortlisted
CAN001545,Stephen,Ibrahim,DEP002,JR011,2021-03-25,Job Portal,Unknown
CAN001546,Esther,Adeyemi,DEP005,JR039,2025-01-01,Company Website,Offered
CAN001547,Joseph,Oshodi,DEP010,JR069,2022-09-13,LinkedIn,Shortlisted
CAN001548,Deborah,Ekwueme,DEP012,JR082,2022-02-19,Campus Recruitment,Applied
CAN001549,Samuel,Chukwu,DEP009,JR066,2025-01-16,Job Portal,Rejected
CAN001550,Grace,Obasanjo,DEP003,JR017,2023-03-28,Company Website,Interviewed
CAN001551,Joshua,Ojo,DEP006,JR043,2020-05-23,LinkedIn,Accepted
CAN001552,Stephen,Akinwale,DEP008,JR063,2021-02-11,Job Portal,Applied
CAN001553,Emmanuel,Balogun,DEP011,JR080,2019-08-07,Job Portal,Interviewed
CAN001554,Nathaniel,Olawale,DEP002,JR012,2022-07-20,Job Portal,Rejected
CAN001555,Stephen,Ogunleye,DEP007,JR053,2025-12-15,Referral,Offered
CAN001556,Grace,Oyekan,DEP002,JR010,2021-07-06,Job Portal,Offered
CAN001557,David,Ojo,DEP004,JR029,2024-02-02,Campus Recruitment,Rejected
CAN001558,Andrew,Obi,DEP004,JR030,2024-10-20,Company Website,Hired
CAN001559,Blessing,Okonkwo,DEP012,JR087,2021-06-23,Campus Recruitment,Shortlisted
CAN001560,David,Obi,DEP014,JR097,2021-12-22,Referral,Applied
CAN001561,,Okonkwo,DEP013,JR092,2019-08-02,Campus Recruitment,Shortlisted
CAN001562,Joy,Uche,DEP006,JR044,2022-01-11,Job Portal,Hired
CAN001563,Philip,Uche,DEP002,JR012,2023-06-25,LinkedIn,Hired
CAN001564,Mark,Olawale,DEP010,JR073,2023-06-26,Job Portal,Hired
CAN001565,Peace,Ogunleye,DEP006,JR049,2019-02-25,Company Website,Interviewed
CAN001566,Agnes,Oshodi,DEP015,JR102,2024-10-27,Referral,Shortlisted
CAN001567,Sarah,Nnamani,DEP010,JR072,2024-05-27,LinkedIn,Applied
CAN001568,Mark,Adeyemi,DEP006,JR046,2020-09-23,LinkedIn,Shortlisted
CAN001569,Andrew,Uche,DEP004,JR033,2019-04-20,LinkedIn,Rejected
CAN001570,Grace,Oshodi,DEP004,JR031,2024-03-09,Campus Recruitment,Offered
CAN001571,Deborah,Adeyemi,DEP004,JR033,2022-03-16,LinkedIn,Interviewed
CAN001572,Comfort,Oyekan,DEP009,JR067,2021-02-13,LinkedIn,Applied
CAN001573,James,Ekwueme,DEP014,JR100,2022-06-26,LinkedIn,Offered
CAN001574,John,Okafor,DEP013,JR090,2025-06-19,LinkedIn,Applied
CAN001575,Angela,Adetokunbo,DEP002,JR016,2022-09-25,Company Website,Interviewed
CAN001576,Deborah,Obasanjo,DEP010,JR072,2025-05-24,Job Portal,Offered
CAN001577,Blessing,Ibrahim,DEP011,JR079,2020-07-24,Company Website,Interviewed
CAN001578,Stephen,Uche,DEP013,JR091,2022-10-15,LinkedIn,Shortlisted
CAN001579,Nathaniel,Uche,DEP004,JR029,2019-09-11,Referral,Shortlisted
CAN001580,Joshua,Ojo,DEP012,JR086,2022-12-28,Company Website,Offered
CAN001581,Gabriel,Ojo,DEP008,JR058,2023-03-11,Campus Recruitment,Shortlisted
CAN001582,Blessing,Akinwale,DEP013,JR089,2021-09-28,Company Website,Hired
CAN001583,Stephen,Akinwale,DEP002,JR013,2021-05-11,Job Portal,Rejected
CAN001584,Philip,Adetokunbo,DEP012,JR085,2024-01-03,Campus Recruitment,Rejected
CAN001585,Patience,,DEP005,JR041,2022-06-13,LinkedIn,Hired
CAN001586,Comfort,Adeyemi,DEP002,JR013,2021-11-20,Company Website,Hired
CAN001587,Simon,Oyekan,DEP010,JR070,2020-11-10,Campus Recruitment,Shortlisted
CAN001588,Paul,Obi,DEP014,JR095,2021-08-11,Referral,Shortlisted
CAN001589,Grace,Obasanjo,DEP014,JR097,2023-05-01,Campus Recruitment,Offered
CAN001590,Blessing,Olawale,DEP014,JR098,2022-02-04,Referral,Interviewed
CAN001591,James,Ekwueme,DEP009,JR066,2025-01-13,Campus Recruitment,Hired
CAN001592,Michael,Chukwu,DEP006,JR045,2024-05-18,Referral,Interviewed
CAN001593,Andrew,Ogunleye,DEP004,JR031,2022-08-09,Company Website,Applied
CAN001594,Samuel,Oshodi,DEP007,JR056,2024-09-21,Job Portal,Shortlisted
CAN001595,Elizabeth,Oshodi,DEP011,JR079,2021-07-13,LinkedIn,Applied
CAN001596,Deborah,Okafor,DEP008,JR062,2019-12-07,Campus Recruitment,Shortlisted
CAN001597,Agnes,Oyekan,DEP004,JR033,2025-05-15,Job Portal,Shortlisted
CAN001598,Peter,Akinwale,DEP006,JR046,2021-01-01,Referral,Hired
CAN001599,Emmanuel,Ibrahim,DEP013,JR091,2020-12-22,Company Website,Rejected
CAN001600,Sarah,Okonkwo,DEP007,JR057,2021-02-01,Company Website,Rejected
CAN001601,Emmanuel,Oshodi,DEP009,JR068,2020-06-20,Referral,Hired
CAN001602,Comfort,Ogunleye,DEP004,JR028,2024-01-20,LinkedIn,Rejected
CAN001603,Agnes,Oshodi,DEP012,JR083,2021-05-04,LinkedIn,Hired
CAN001604,Peace,Okonkwo,DEP002,JR013,2025-03-12,Company Website,Offered
CAN001605,Charity,Okonkwo,DEP013,JR090,2023-10-01,Company Website,Offered
CAN001606,Faith,Oyekan,DEP009,JR065,2021-06-21,Campus Recruitment,Applied
CAN001607,Joshua,Ibrahim,DEP007,JR050,2023-04-06,Job Portal,Interviewed
CAN001608,Stephen,Eze,DEP008,JR059,2019-06-26,Job Portal,Interviewed
CAN001609,Deborah,Ekwueme,DEP011,JR075,2019-05-03,Job Portal,Offered
CAN001610,Grace,Nnamani,DEP006,JR043,2019-01-24,Company Website,Offered
CAN001611,Deborah,Balogun,DEP001,JR004,2019-04-21,Job Portal,Interviewed
CAN001612,Peter,Okonkwo,DEP001,JR006,2024-11-16,Company Website,Hired
CAN001613,Comfort,Olawale,DEP003,JR019,2025-12-25,Job Portal,Applied
CAN001614,Paul,Ekwueme,DEP015,JR102,2022-01-28,LinkedIn,Applied
CAN001615,Joseph,Okafor,DEP006,JR042,2019-08-13,Referral,Offered
CAN001616,Grace,Nnamani,DEP004,JR026,2023-09-15,Referral,Rejected
CAN001617,Mark,Oyekan,DEP012,JR087,2021-03-06,Referral,Offered
CAN001618,Joshua,Ojo,DEP014,JR096,2025-07-03,Job Portal,Hired
CAN001619,Deborah,Abiola,DEP007,JR053,2022-09-07,Job Portal,Hired
CAN001620,Victoria,Obi,DEP007,JR053,2020-06-21,Job Portal,Shortlisted
CAN001621,Faith,Ekwueme,DEP001,JR004,2019-09-18,Campus Recruitment,Hired
CAN001622,Mark,Ogunleye,DEP006,JR045,2024-01-17,Referral,Shortlisted
CAN001623,David,Ogunleye,DEP009,JR066,2022-03-08,Company Website,Rejected
CAN001624,Philip,Adeyemi,DEP004,JR030,2022-07-28,LinkedIn,Offered
CAN001625,Peace,Adetokunbo,DEP013,JR093,2023-05-26,Campus Recruitment,Applied
CAN001626,Gloria,Ekwueme,DEP001,JR004,2025-02-23,Referral,Interviewed
CAN001627,Agnes,Oshodi,DEP005,JR040,2019-10-22,LinkedIn,Offered
CAN001628,Stephen,Ibrahim,DEP004,JR030,2020-11-07,Job Portal,Hired
CAN001629,Grace,Nnamani,DEP013,JR091,2025-05-06,Campus Recruitment,Interviewed
CAN001630,Peace,Chukwu,DEP013,JR092,2022-04-10,LinkedIn,Applied
CAN001631,Comfort,Chukwu,DEP007,JR050,2025-02-22,Company Website,Rejected
CAN001632,Sarah,Nnamani,DEP011,JR079,2025-06-28,Referral,Shortlisted
CAN001633,Samuel,Oshodi,DEP015,JR104,2024-10-24,Referral,Shortlisted
CAN001634,Mary,Chukwu,DEP006,JR044,2021-05-22,Campus Recruitment,Offered
CAN001635,Ruth,Abiola,DEP008,JR063,2021-07-20,Referral,Hired
CAN001636,Faith,Ogunleye,DEP005,JR037,2020-03-23,Job Portal,Offered
CAN001637,Joy,Nnamani,DEP004,JR033,2020-05-04,Campus Recruitment,Interviewed
CAN001638,Paul,Obasanjo,DEP011,JR074,2025-09-27,Job Portal,Hired
CAN001639,Daniel,Ibrahim,DEP005,JR039,2020-09-19,LinkedIn,Offered
CAN001640,Deborah,Nnamani,DEP004,JR034,2022-02-26,Company Website,Hired
CAN001641,Victoria,Uche,DEP008,JR063,2022-12-20,Referral,Applied
CAN001642,Comfort,Adetokunbo,DEP013,JR090,2025-02-11,LinkedIn,Shortlisted
CAN001643,Hope,Obi,DEP001,JR004,2020-04-05,Campus Recruitment,Applied
CAN001644,Victoria,Adetokunbo,DEP007,JR056,2025-08-26,Job Portal,Offered
CAN001645,Simon,Ogunleye,DEP004,JR029,2022-08-24,LinkedIn,Offered
CAN001646,Benjamin,Obasanjo,DEP007,JR050,2024-11-10,Job Portal,Offered
CAN001647,James,Adetokunbo,DEP011,JR080,2021-11-16,Job Portal,Applied
CAN001648,Hope,Obasanjo,DEP015,JR103,2021-09-02,LinkedIn,Interviewed
CAN001649,Deborah,Adetokunbo,DEP006,JR046,2023-08-20,Job Portal,Interviewed
CAN001650,Ruth,Ogunleye,DEP014,JR099,2021-05-08,Job Portal,Offered
CAN001651,Joy,Ojo,DEP006,JR046,2025-06-20,Referral,Accepted
CAN001652,Simon,Uche,DEP012,JR088,2024-06-16,Referral,Rejected
CAN001653,Grace,Akinwale,DEP012,JR084,2020-11-26,LinkedIn,Applied
CAN001654,Patience,Ekwueme,DEP014,JR099,2025-04-13,Referral,Hired
CAN001655,Peter,Akinwale,DEP005,JR035,2022-06-24,Referral,Offered
CAN001656,Comfort,Eze,DEP012,JR083,2022-11-10,Campus Recruitment,Offered
CAN001657,Philip,Ekwueme,DEP009,JR066,2024-04-28,Company Website,Shortlisted
CAN001658,Samuel,Obasanjo,DEP001,JR008,2022-08-06,Campus Recruitment,Offered
CAN001659,John,Okafor,DEP009,JR067,2021-06-03,Company Website,Offered
CAN001660,Mary,Adeyemi,DEP015,JR105,2024-04-15,Company Website,Offered
CAN001661,Paul,Oshodi,DEP013,JR090,2023-11-01,Indeed,Shortlisted
CAN001662,Cornelius,Adeyemi,DEP005,JR041,2022-10-16,LinkedIn,Shortlisted
CAN001663,Peter,Okonkwo,DEP005,JR035,2021-10-13,Referral,Unknown
CAN001664,Nathaniel,Eze,DEP013,JR092,2020-05-21,LinkedIn,Applied
CAN001665,Benjamin,Abiola,DEP012,JR082,2020-03-10,Campus Recruitment,Offered
